docId,filename,toptopics...
11,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/Grape%20Growing%20for%20Profit%20.txt,1,0.883723561857349,2,0.11028264251907294,6,0.0033742866765070056,0,8.852839236384236E-4,4,3.7504917021312584E-4,9,3.746042523301363E-4,8,3.700505835525689E-4,5,2.5315612836672636E-4,7,2.469147030633478E-4,3,1.1445018590662355E-4
12,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/Injurious%20Insects%20.txt,7,0.7257545286113962,2,0.19566390412442242,0,0.06755376543428031,4,0.0041980578220882124,9,0.004197914003638668,1,0.002321861912154583,8,1.1961780637308264E-4,5,8.183200376126014E-5,6,7.15225824170873E-5,3,3.699569946819712E-5
13,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/Marketing%20Grapes%20.txt,1,0.4985934105030588,2,0.43619155266587156,4,0.03808925989545354,8,0.024007614208655208,0,0.001317219161078357,9,5.573758720961719E-4,5,3.766724935640648E-4,7,3.6738584011591365E-4,6,3.292182548014238E-4,3,1.7029110530505682E-4
14,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/Results%20in%20Crossing-%20Navel%20Oranges%20.txt,4,0.2692459283511606,8,0.2688644597431382,2,0.23503824136234294,0,0.0675607024521004,1,0.06691954566694375,9,0.02858803345818424,5,0.019319684234428362,7,0.018843368030621643,6,0.016885737173933848,3,0.008734299527145922
15,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/Strawberries.txt,5,0.4851365569304762,2,0.20582312701305344,8,0.11921918059172518,4,0.0940601569717847,6,0.05734836692025564,1,0.03494888148436307,0,0.00292978568133527,9,2.7177477172374363E-4,7,1.7913621279754704E-4,3,8.303342248528534E-5
16,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/The%20%20White%20Fly%20And%20%20Sooty%20Mould.txt,6,0.7145670029911672,2,0.2195981747968323,0,0.055847251192043444,3,0.006915236457152575,4,0.0016544780753505336,1,0.00120844566345164,9,6.302287099503844E-5,8,6.225676842642734E-5,5,4.259061641830719E-5,7,4.154056816265275E-5
17,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/The%20Committee%20on%20Tropical%20Fruits%20presenting%20no%20report%20when%20this%20topic%20was%20reached,.txt,2,0.8091863603116607,5,0.07256105303558706,1,0.06183562122698993,8,0.038839434064235866,7,0.010006703849293093,9,0.006075333682563615,0,0.0012716730687538811,4,1.1810390772124834E-4,6,6.967620767790496E-5,3,3.604064551673156E-5
18,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/The%20Kaki%20_Japan%20Persimmon..txt,2,0.5445275392988596,9,0.3391006452168532,0,0.10959388853121826,3,0.005723980700385269,1,3.9439284520820055E-4,4,1.686847537883448E-4,8,1.664365542798734E-4,5,1.1386128160018344E-4,7,1.1105409423861569E-4,6,9.951672356848201E-5
19,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/Truck%20Farming%20.txt,8,0.5677887532092403,2,0.33910641805969804,1,0.053094725394418375,0,0.039717616347517026,4,6.919037746241233E-5,9,6.910829746141851E-5,5,4.6703124469421074E-5,7,4.555168458648836E-5,6,4.081933614560946E-5,3,2.1114169000887464E-5
20,file:/C:/Users/lmp08c/OneDrive%20-%20Florida%20State%20University/Documents/HIS6934%20Corpus/LPlay_Florida-State-Horticultural-Society-Annual-Meeting-Proceedings/R%20Data/TextFiles/Variety%20of%20Oranges%20and%20Their%20Derivation.txt,5,0.8958813113909787,2,0.09192491791690212,9,0.008235048799710784,1,0.0025554202656936035,0,5.613709793159507E-4,4,2.3782395043261696E-4,8,2.3465427637223203E-4,7,1.5657208378584708E-4,6,1.4030586524057517E-4,3,7.257447156753644E-5
